@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureMaxDepth numeric
@attribute measureOutOfBagError numeric

@data

'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',9,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,28,42,0,40,60,0,0.309697,0.150865,0.384877,69.345929,116.68204,208.125653,391.588153,-183.4625,2.973224,5.594116,-2.620893,72.215727,1.031653,2430.996141,0.5,4,0.112903,7,0.887097,55,0.5,4,0.363636,0.5,0.421053,0.693548,0.4,0.087597,0.912403,0.6,0.393939,0.4,0.383037,0.656201,0,0.094,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',9,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,40,30,0,57.142857,42.857143,0,0.507389,0.108547,0.325288,49.894172,98.616626,208.125653,280.025159,-71.899506,2.973224,4.000359,-1.027136,111.154735,1.587925,3741.798976,0.875,7,0.096774,6,0.903226,56,0.125,1,0.538462,0.875,0.666667,0.889113,0.571429,0.064037,0.935963,0.428571,0.648475,0.571429,0.545524,0.753696,0.001,0.104,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',9,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,41,29,0,58.571429,41.428571,0,0.525812,0.10502,0.319822,48.273192,96.959359,208.125653,270.728242,-62.602589,2.973224,3.867546,-0.894323,114.786607,1.639809,3864.058577,0.75,6,0.080645,5,0.919355,57,0.25,2,0.545455,0.75,0.631579,0.834677,0.585714,0.056907,0.943093,0.414286,0.600682,0.585714,0.584736,0.764404,0.001,0.093,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',9,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,35,35,0,50,50,0,0.423394,0.126179,0.351347,57.984104,106.486084,208.317936,326.50974,-118.191804,2.975971,4.664425,-1.688454,93.657208,1.33796,3153.09594,0.666667,6,0.081967,5,0.918033,56,0.333333,3,0.545455,0.666667,0.6,0.79235,0.5,0.074362,0.925638,0.5,0.528328,0.5,0.500134,0.712819,0,0.093,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',9,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,34,36,0,48.571429,51.428571,0,0.40678,0.129706,0.356331,59.660089,108.109408,207.569145,335.806656,-128.237511,2.965274,4.797238,-1.831964,91.445758,1.306368,3077.412561,0.666667,6,0.081967,5,0.918033,56,0.333333,3,0.545455,0.666667,0.6,0.79235,0.485714,0.077312,0.922688,0.514286,0.504098,0.485714,0.488641,0.704201,0,0.084,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',9,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,25,45,0,35.714286,64.285714,0,0.259868,0.161444,0.398384,74.233778,120.822604,207.80828,419.478902,-211.670622,2.96869,5.992556,-3.023866,63.266885,0.903813,2129.385944,0.555556,5,0.147541,9,0.852459,52,0.444444,4,0.357143,0.555556,0.434783,0.704007,0.357143,0.094654,0.905346,0.642857,0.374898,0.357143,0.355809,0.631245,0.001,0.091,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',9,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,33,37,0,47.142857,52.857143,0,0.393016,0.133232,0.361245,61.261587,109.558964,207.80828,345.103572,-137.295292,2.96869,4.930051,-1.961361,89.112478,1.273035,2999.276127,0.444444,4,0.04918,3,0.95082,58,0.555556,5,0.571429,0.444444,0.5,0.697632,0.471429,0.07596,0.92404,0.528571,0.493219,0.471429,0.469275,0.697734,0,0.103,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',9,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,629,69,28,41,0,40.57971,59.42029,0,0.319134,0.149432,0.383017,68.724495,116.188386,204.706324,382.367495,-177.661172,2.966758,5.541558,-2.5748,74.021655,1.072778,2491.198491,0.555556,5,0.116667,7,0.883333,53,0.444444,4,0.416667,0.555556,0.47619,0.719444,0.405797,0.084712,0.915288,0.594203,0.46554,0.405797,0.412623,0.660542,0.001,0.089,0,0.078001,856940,849618,107618,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',9,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,629,69,26,43,0,37.681159,62.318841,0,0.286264,0.156588,0.392247,72.015277,118.988182,204.706324,400.965911,-196.259588,2.966758,5.8111,-2.844342,67.479666,0.977966,2271.027887,0.666667,6,0.1,6,0.9,54,0.333333,3,0.5,0.666667,0.571429,0.783333,0.376812,0.087791,0.912209,0.623188,0.397067,0.376812,0.375078,0.64451,0,0.098,0,0.093601,856940,849618,107618,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',10,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,31,39,0,44.285714,55.714286,0,0.361254,0.140285,0.370879,64.48299,112.438132,208.125653,363.697404,-155.571751,2.973224,5.195677,-2.222454,83.19733,1.188533,2800.669569,0.777778,7,0.114754,7,0.885246,54,0.222222,2,0.5,0.777778,0.608696,0.831512,0.442857,0.07902,0.92098,0.557143,0.536349,0.442857,0.444902,0.681918,0,0.087,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',10,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,30,40,0,42.857143,57.142857,0,0.344262,0.143812,0.375603,66.10397,113.870344,208.125653,372.994321,-164.868668,2.973224,5.32849,-2.355267,79.6299,1.13757,2680.579262,0.666667,6,0.163934,10,0.836066,51,0.333333,3,0.375,0.666667,0.48,0.751366,0.428571,0.082202,0.917798,0.571429,0.470193,0.428571,0.427577,0.673184,0,0.094,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',10,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,31,39,0,44.285714,55.714286,0,0.359906,0.140285,0.370879,64.476333,112.425251,208.209496,363.697404,-155.487908,2.974421,5.195677,-2.221256,82.278909,1.175413,2769.863397,0.625,5,0.193548,12,0.806452,50,0.375,3,0.294118,0.625,0.4,0.715726,0.442857,0.080633,0.919367,0.557143,0.474263,0.442857,0.433144,0.681112,0,0.091,0,0.078001,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',10,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,31,39,0,44.285714,55.714286,0,0.360356,0.140285,0.370879,64.476333,112.425251,208.209496,363.697404,-155.487908,2.974421,5.195677,-2.221256,83.059104,1.186559,2796.128141,0.75,6,0.096774,6,0.903226,56,0.25,2,0.5,0.75,0.6,0.826613,0.442857,0.081224,0.918776,0.557143,0.471362,0.442857,0.43436,0.680817,0,0.09,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',10,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,39,31,0,55.714286,44.285714,0,0.491565,0.112073,0.330664,51.515152,100.246499,208.125653,289.322075,-81.196422,2.973224,4.133172,-1.159949,108.13284,1.544755,3640.072987,0.625,5,0.064516,4,0.935484,58,0.375,3,0.555556,0.625,0.588235,0.780242,0.557143,0.064402,0.935598,0.442857,0.55249,0.557143,0.545975,0.74637,0,0.094,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',10,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,28,42,0,40,60,0,0.31212,0.150865,0.384877,69.410427,116.804218,207.376863,391.588153,-184.21129,2.962527,5.594116,-2.63159,72.599578,1.037137,2442.939881,0.5,4,0.112903,7,0.887097,55,0.5,4,0.363636,0.5,0.421053,0.693548,0.4,0.083268,0.916732,0.6,0.454521,0.4,0.406247,0.658366,0,0.094,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',10,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,40,30,0,57.142857,42.857143,0,0.507736,0.108547,0.325288,49.916075,98.665247,207.724437,280.025159,-72.300722,2.967492,4.000359,-1.032867,110.222667,1.57461,3709.637777,0.666667,6,0.098361,6,0.901639,55,0.333333,3,0.5,0.666667,0.571429,0.784153,0.571429,0.059148,0.940852,0.428571,0.59263,0.571429,0.573361,0.75614,0.001,0.095,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',10,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,30,40,0,42.857143,57.142857,0,0.342414,0.143812,0.375603,66.132989,113.926485,207.724437,372.994321,-165.269884,2.967492,5.32849,-2.360998,79.206024,1.131515,2665.746221,0.666667,6,0.081967,5,0.918033,56,0.333333,3,0.545455,0.666667,0.6,0.79235,0.428571,0.084124,0.915876,0.571429,0.446842,0.428571,0.421713,0.672224,0.001,0.093,0,0.093601,855615,848293,108943,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',10,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,629,69,31,38,0,44.927536,55.072464,0,0.36682,0.138699,0.36874,63.771641,111.824623,204.898606,354.469871,-149.571265,2.969545,5.137245,-2.167699,82.53562,1.196168,2778.013632,0.555556,5,0.133333,8,0.866667,52,0.444444,4,0.384615,0.555556,0.454545,0.711111,0.449275,0.079793,0.920207,0.550725,0.454881,0.449275,0.444685,0.684741,0.001,0.094,0,0.093601,856940,849618,107618,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.ssd.arff',10,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,629,69,32,37,0,46.376812,53.623188,0,0.381391,0.135122,0.363857,62.12668,110.343626,204.898606,345.170663,-140.272057,2.969545,5.002473,-2.032928,84.774128,1.228611,2853.358146,0.555556,5,0.066667,4,0.933333,56,0.444444,4,0.555556,0.555556,0.555556,0.744444,0.463768,0.080162,0.919838,0.536232,0.46264,0.463768,0.459692,0.691803,0,0.356,0,0.093601,856940,849618,107618,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',1,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,59,11,0,84.285714,15.714286,0,0.819334,0.055455,0.185648,25.501562,56.309925,207.724437,84.924569,122.799868,2.967492,1.213208,1.754284,169.618072,2.423115,5708.640739,0.777778,7,0.032787,2,0.967213,59,0.222222,2,0.777778,0.777778,0.777778,0.92714,0.842857,0.022829,0.977171,0.157143,0.846731,0.842857,0.842376,0.944054,0,0.036,0,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',1,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,58,12,0,82.857143,17.142857,0,0.803048,0.050714,0.174672,23.321021,52.980764,207.724437,73.45964,134.264797,2.967492,1.049423,1.918069,172.433346,2.463334,5803.391179,0.777778,7,0.065574,4,0.934426,57,0.222222,2,0.636364,0.777778,0.7,0.925319,0.828571,0.024065,0.975935,0.171429,0.847294,0.828571,0.831345,0.954461,0,0.035,0,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',1,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,59,11,0,84.285714,15.714286,0,0.819249,0.056641,0.178089,26.046697,54.01729,207.724437,76.38254,131.341897,2.967492,1.091179,1.876313,169.388193,2.419831,5700.903977,1,9,0.032787,2,0.967213,59,0,0,0.818182,1,0.9,0.997268,0.842857,0.022009,0.977991,0.157143,0.845305,0.842857,0.839954,0.948773,0.001,0.031,0.0156,0.0156,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',1,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,50,20,0,71.428571,28.571429,0,0.671207,0.073237,0.225978,33.663811,68.509144,208.125653,131.856795,76.268858,2.973224,1.883669,1.089555,152.892279,2.184175,5146.808853,0.625,5,0.048387,3,0.951613,59,0.375,3,0.625,0.625,0.625,0.909274,0.714286,0.043426,0.956574,0.285714,0.747103,0.714286,0.715772,0.906028,0,0.043,0,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',1,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,55,15,0,78.571429,21.428571,0,0.752767,0.061383,0.202926,28.214852,61.520593,208.125653,106.929232,101.196421,2.973224,1.52756,1.445663,162.369485,2.319564,5465.839767,0.75,6,0.048387,3,0.951613,59,0.25,2,0.666667,0.75,0.705882,0.859879,0.785714,0.0339,0.9661,0.214286,0.809048,0.785714,0.786379,0.92436,0,0.035,0,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',1,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,59,11,0,84.285714,15.714286,0,0.818482,0.048343,0.173513,22.220996,52.603324,208.125653,71.876208,136.249445,2.973224,1.026803,1.946421,174.832525,2.497608,5885.382777,0.875,7,0,0,1,62,0.125,1,1,0.875,0.933333,1,0.842857,0.027047,0.972953,0.157143,0.876531,0.842857,0.846125,0.953712,0,0.038,0,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',1,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,55,15,0,78.571429,21.428571,0,0.753289,0.061383,0.195016,28.218494,59.131283,208.054205,106.514959,101.539245,2.972203,1.521642,1.450561,163.74235,2.339176,5511.78674,0.875,7,0.064516,4,0.935484,58,0.125,1,0.636364,0.875,0.736842,0.983871,0.785714,0.031492,0.968508,0.214286,0.797625,0.785714,0.774948,0.927453,0.001,0.034,0.0156,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',1,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,59,11,0,84.285714,15.714286,0,0.819757,0.049528,0.167763,22.757668,50.839552,208.401779,63.748451,144.653328,2.977168,0.910692,2.066476,176.012242,2.514461,5925.925634,1,9,0.032787,2,0.967213,59,0,0,0.818182,1,0.9,0.998179,0.842857,0.023043,0.976957,0.157143,0.848035,0.842857,0.828994,0.960162,0,0.034,0,0.0468,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',1,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,629,69,57,12,0,82.608696,17.391304,0,0.79937,0.06346,0.198459,29.185624,60.20262,204.706324,114.169518,90.536805,2.966758,1.654631,1.312128,159.687437,2.314311,5374.280007,0.888889,8,0.05,3,0.95,57,0.111111,1,0.727273,0.888889,0.8,0.935185,0.826087,0.029014,0.970986,0.173913,0.853343,0.826087,0.824216,0.918702,0,0.038,0,0.0156,335844,332142,42622,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',1,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,629,69,57,12,0,82.608696,17.391304,0,0.799127,0.057447,0.181587,26.420151,55.084332,204.706324,85.931282,118.775042,2.966758,1.245381,1.721377,164.229924,2.380144,5527.157396,0.777778,7,0.1,6,0.9,54,0.222222,2,0.538462,0.777778,0.636364,0.860185,0.826087,0.028951,0.971049,0.173913,0.86071,0.826087,0.828401,0.945552,0.001,0.031,0.0156,0.0312,335844,332142,42622,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',2,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,57,13,0,81.428571,18.571429,0,0.786885,0.061383,0.196023,28.214852,59.427534,208.125653,113.984477,94.141176,2.973224,1.62835,1.344874,163.076772,2.329668,5489.649159,0.75,6,0.048387,3,0.951613,59,0.25,2,0.666667,0.75,0.705882,0.926411,0.814286,0.025971,0.974029,0.185714,0.8422,0.814286,0.817536,0.923995,0.001,0.04,0.0156,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',2,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,54,16,0,77.142857,22.857143,0,0.736718,0.056641,0.187768,26.035268,56.925153,208.125653,86.751967,121.373686,2.973224,1.239314,1.73391,167.025085,2.386073,5622.561113,0.875,7,0.032258,2,0.967742,60,0.125,1,0.777778,0.875,0.823529,0.934476,0.771429,0.035249,0.964751,0.228571,0.775454,0.771429,0.763629,0.942453,0.001,0.035,0,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',2,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,60,10,0,85.714286,14.285714,0,0.835333,0.048343,0.176882,22.230751,53.651089,207.724437,80.174271,127.550166,2.967492,1.145347,1.822145,173.845832,2.483512,5850.929603,0.777778,7,0,0,1,61,0.222222,2,1,0.777778,0.875,0.888889,0.857143,0.023864,0.976136,0.142857,0.877576,0.857143,0.857848,0.945223,0,0.034,0,0.0468,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',2,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,51,19,0,72.857143,27.142857,0,0.687059,0.074422,0.226858,34.223725,68.809835,207.724437,140.739438,66.984998,2.967492,2.010563,0.956929,151.054232,2.157918,5083.858868,0.777778,7,0.065574,4,0.934426,57,0.222222,2,0.636364,0.777778,0.7,0.925319,0.728571,0.042177,0.957823,0.271429,0.760662,0.728571,0.732606,0.897519,0,0.033,0,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',2,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,59,11,0,84.285714,15.714286,0,0.818824,0.048343,0.172375,22.235919,52.298006,207.569145,72.29048,135.278665,2.965274,1.032721,1.932552,172.913296,2.47019,5819.029339,0.888889,8,0.065574,4,0.934426,57,0.111111,1,0.666667,0.888889,0.761905,0.929872,0.842857,0.023291,0.976709,0.157143,0.847823,0.842857,0.84142,0.953403,0.001,0.045,0,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',2,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,55,15,0,78.571429,21.428571,0,0.75381,0.061383,0.188866,28.217037,57.263099,208.000563,97.38835,110.612212,2.971437,1.391262,1.580174,165.973587,2.371051,5586.764912,0.777778,7,0.065574,4,0.934426,57,0.222222,2,0.636364,0.777778,0.7,0.986339,0.785714,0.031746,0.968254,0.214286,0.812073,0.785714,0.777095,0.939352,0,0.036,0,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',2,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,59,11,0,84.285714,15.714286,0,0.819588,0.051899,0.175809,23.863692,53.319513,207.80828,83.170829,124.637451,2.96869,1.188155,1.780535,171.009885,2.442998,5755.71322,0.888889,8,0.032787,2,0.967213,59,0.111111,1,0.8,0.888889,0.842105,0.938069,0.842857,0.021769,0.978231,0.157143,0.858681,0.842857,0.838702,0.946882,0,0.031,0,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',2,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,628,70,53,17,0,75.714286,24.285714,0,0.719736,0.066124,0.202004,30.394436,61.241013,208.125653,91.842879,116.282774,2.973224,1.312041,1.661182,161.977542,2.313965,5452.645805,0.666667,6,0.032787,2,0.967213,59,0.333333,3,0.75,0.666667,0.705882,0.880692,0.757143,0.037887,0.962113,0.242857,0.771131,0.757143,0.751881,0.93621,0,0.032,0,0.0312,335327,331625,43139,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',2,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,629,69,56,13,0,81.15942,18.84058,0,0.783542,0.067068,0.204442,30.831196,61.986492,205.10754,108.865729,96.241811,2.972573,1.577764,1.394809,157.789714,2.286807,5311.53413,0.875,7,0.081967,5,0.918033,56,0.125,1,0.583333,0.875,0.7,0.906762,0.811594,0.027808,0.972192,0.188406,0.824563,0.811594,0.805812,0.924502,0,0.039,0,0.0468,335844,332142,42622,?,?,?,?,?
'C:UsersBenDocumentsTU WienISMI_output_withoutLabelsISMI.rh.arff',2,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20110508.1518,629,69,56,13,0,81.15942,18.84058,0,0.783595,0.059852,0.19125,27.514105,57.986768,205.10754,104.115424,100.992116,2.972573,1.508919,1.463654,162.330348,2.352614,5464.381441,0.875,7,0.098361,6,0.901639,55,0.125,1,0.538462,0.875,0.666667,0.925205,0.811594,0.027544,0.972456,0.188406,0.848898,0.811594,0.815453,0.929304,0,0.035,0,0.0312,335844,332142,42622,?,?,?,?,?
