@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureMaxDepth numeric
@attribute measureOutOfBagError numeric

@data

'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1223,900,100,47,53,0,47,53,0,0.411111,0.164622,0.280453,91.45679,93.484299,332.192809,1324.649726,-992.456917,3.321928,13.246497,-9.924569,82.286516,0.822865,2477.070959,0.4,4,0.044444,4,0.955556,86,0.6,6,0.5,0.4,0.444444,0.911667,0.47,0.058889,0.941111,0.53,0.48193,0.47,0.460909,0.887444,5.097,9.024,4.867231,8.658056,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1223,900,100,64,36,0,64,36,0,0.6,0.163822,0.279011,91.012346,93.003533,332.192809,252.960673,79.232136,3.321928,2.529607,0.792321,84.948828,0.849488,2557.214539,0.6,6,0.022222,2,0.977778,88,0.4,4,0.75,0.6,0.666667,0.848889,0.64,0.04,0.96,0.36,0.666132,0.64,0.641278,0.9095,5.026,8.995,4.804831,8.689256,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1224,900,100,59,41,0,59,41,0,0.544444,0.165333,0.2817,91.851852,93.900102,332.192809,261.663093,70.529716,3.321928,2.616631,0.705297,78.717875,0.787179,2369.644146,0.4,4,0.033333,3,0.966667,87,0.6,6,0.571429,0.4,0.470588,0.868889,0.59,0.045556,0.954444,0.41,0.60618,0.59,0.590668,0.864222,5.358,9.049,4.960832,8.751656,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1224,900,100,63,37,0,63,37,0,0.588889,0.163778,0.278965,90.987654,92.988192,332.192809,248.890284,83.302525,3.321928,2.488903,0.833025,83.759194,0.837592,2521.402994,0.7,7,0.044444,4,0.955556,86,0.3,3,0.636364,0.7,0.666667,0.931111,0.63,0.041111,0.958889,0.37,0.671255,0.63,0.635153,0.893778,5.362,9.436,5.085633,8.970058,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1224,900,100,61,39,0,61,39,0,0.566667,0.163778,0.278934,90.987654,92.97816,332.192809,249.862766,82.330044,3.321928,2.498628,0.8233,84.003926,0.840039,2528.770143,0.6,6,0.022222,2,0.977778,88,0.4,4,0.75,0.6,0.666667,0.960556,0.61,0.043333,0.956667,0.39,0.628893,0.61,0.596018,0.905278,5.291,9.504,4.836031,9.032458,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1224,900,100,58,42,0,58,42,0,0.533333,0.1644,0.280037,91.333333,93.345678,332.192809,1322.932554,-990.739745,3.321928,13.229326,-9.907397,82.619543,0.826195,2487.096057,0.7,7,0.033333,3,0.966667,87,0.3,3,0.7,0.7,0.7,0.912222,0.58,0.046667,0.953333,0.42,0.578038,0.58,0.570459,0.886278,5.049,8.894,4.820431,8.548855,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',7,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1225,900,100,60,40,0,60,40,0,0.555556,0.163467,0.278351,90.814815,92.783803,332.192809,248.043915,84.148894,3.321928,2.480439,0.841489,85.917123,0.859171,2586.363104,0.6,6,0.044444,4,0.955556,86,0.4,4,0.6,0.6,0.6,0.788333,0.6,0.044444,0.955556,0.4,0.603819,0.6,0.584569,0.905389,5.167,9.067,4.867231,8.736056,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1225,900,100,60,40,0,60,40,0,0.555556,0.164133,0.279587,91.185185,93.195666,332.192809,252.155548,80.037262,3.321928,2.521555,0.800373,82.642431,0.826424,2487.785075,0.7,7,0.022222,2,0.977778,88,0.3,3,0.777778,0.7,0.736842,0.969444,0.6,0.044444,0.955556,0.4,0.615278,0.6,0.598225,0.887111,5.278,9.435,5.070033,8.782856,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1225,900,100,59,41,0,59,41,0,0.544444,0.164578,0.28036,91.432099,93.453186,332.192809,2392.416023,-2060.223214,3.321928,23.92416,-20.602232,81.513642,0.815136,2453.805134,0.6,6,0.044444,4,0.955556,86,0.4,4,0.6,0.6,0.6,0.922778,0.59,0.045556,0.954444,0.41,0.6094,0.59,0.576878,0.898889,5.313,9.999,4.960832,9.110458,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1225,900,100,63,37,0,63,37,0,0.588889,0.163511,0.278438,90.839506,92.812775,332.192809,249.692841,82.499969,3.321928,2.496928,0.825,85.786045,0.85786,2582.417285,0.7,7,0.055556,5,0.944444,85,0.3,3,0.583333,0.7,0.636364,0.94,0.63,0.041111,0.958889,0.37,0.637599,0.63,0.619072,0.913667,4.92,9.064,4.789231,8.689256,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1226,900,100,64,36,0,64,36,0,0.6,0.164044,0.27941,91.135802,93.136771,332.192809,1321.024035,-988.831226,3.321928,13.21024,-9.888312,83.615294,0.836153,2517.071165,0.3,3,0.011111,1,0.988889,89,0.7,7,0.75,0.3,0.428571,0.863889,0.64,0.04,0.96,0.36,0.675,0.64,0.636184,0.895667,4.993,8.799,4.804831,8.548855,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1226,900,100,61,39,0,61,39,0,0.566667,0.1636,0.278584,90.888889,92.86124,332.192809,249.599731,82.593078,3.321928,2.495997,0.825931,85.426297,0.854263,2571.587769,0.6,6,0.022222,2,0.977778,88,0.4,4,0.75,0.6,0.666667,0.943333,0.61,0.043333,0.956667,0.39,0.655714,0.61,0.623547,0.910667,4.966,9.092,4.773631,8.751656,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1226,900,100,59,41,0,59,41,0,0.544444,0.164356,0.279965,91.308642,93.321575,332.192809,253.540237,78.652573,3.321928,2.535402,0.786526,81.844303,0.818443,2463.759025,0.8,8,0.066667,6,0.933333,84,0.2,2,0.571429,0.8,0.666667,0.893889,0.59,0.045556,0.954444,0.41,0.588856,0.59,0.574267,0.884111,5.21,8.964,4.882831,8.658056,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1226,900,100,60,40,0,60,40,0,0.555556,0.164578,0.280363,91.432099,93.45436,332.192809,257.447127,74.745682,3.321928,2.574471,0.747457,82.002554,0.820026,2468.522833,0.5,5,0.033333,3,0.966667,87,0.5,5,0.625,0.5,0.555556,0.806111,0.6,0.044444,0.955556,0.4,0.619583,0.6,0.599264,0.884056,5.437,9.037,4.960832,8.611255,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1227,900,100,60,40,0,60,40,0,0.555556,0.163822,0.279041,91.012346,93.013562,332.192809,249.370312,82.822498,3.321928,2.493703,0.828225,83.811662,0.838117,2522.982421,0.5,5,0.033333,3,0.966667,87,0.5,5,0.625,0.5,0.555556,0.879444,0.6,0.044444,0.955556,0.4,0.61625,0.6,0.594943,0.893333,5.615,9.067,5.116833,8.642455,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1227,900,100,60,40,0,60,40,0,0.555556,0.164267,0.279802,91.259259,93.267466,332.192809,254.137025,78.055785,3.321928,2.54137,0.780558,82.939347,0.829393,2496.723118,0.6,6,0,0,1,90,0.4,4,1,0.6,0.75,0.95,0.6,0.044444,0.955556,0.4,0.619517,0.6,0.600647,0.886611,5.61,9.34,4.929632,8.673656,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',8,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1227,900,100,60,40,0,60,40,0,0.555556,0.163822,0.278982,91.012346,92.994092,332.192809,251.055411,81.137399,3.321928,2.510554,0.811374,84.423475,0.844235,2541.399839,0.6,6,0.022222,2,0.977778,88,0.4,4,0.75,0.6,0.666667,0.851667,0.6,0.044444,0.955556,0.4,0.59324,0.6,0.583663,0.894667,4.97,9.346,4.789231,8.704856,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',9,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1227,900,100,59,41,0,59,41,0,0.544444,0.164089,0.279451,91.160494,93.15032,332.192809,251.359087,80.833722,3.321928,2.513591,0.808337,82.754174,0.827542,2491.14885,0.6,6,0.033333,3,0.966667,87,0.4,4,0.666667,0.6,0.631579,0.899444,0.59,0.045556,0.954444,0.41,0.600996,0.59,0.584893,0.894278,6.114,9.688,5.023232,8.736056,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',9,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1228,900,100,53,47,0,53,47,0,0.477778,0.165244,0.281562,91.802469,93.853927,332.192809,258.361316,73.831493,3.321928,2.583613,0.738315,77.935991,0.77936,2346.107096,0.5,5,0.044444,4,0.955556,86,0.5,5,0.555556,0.5,0.526316,0.895556,0.53,0.052222,0.947778,0.47,0.537892,0.53,0.529518,0.857667,5.611,10.013,4.992032,8.720456,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',9,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1228,900,100,65,35,0,65,35,0,0.611111,0.1632,0.277899,90.666667,92.63288,332.192809,246.990421,85.202389,3.321928,2.469904,0.852024,86.590345,0.865903,2606.629119,0.7,7,0.033333,3,0.966667,87,0.3,3,0.7,0.7,0.7,0.916667,0.65,0.038889,0.961111,0.35,0.657902,0.65,0.644746,0.914833,5.664,9.719,4.929632,8.767256,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',9,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1228,900,100,67,33,0,67,33,0,0.633333,0.163422,0.278319,90.790123,92.773157,332.192809,1319.031063,-986.838253,3.321928,13.190311,-9.868383,86.821669,0.868217,2613.592671,0.6,6,0.022222,2,0.977778,88,0.4,4,0.75,0.6,0.666667,0.907222,0.67,0.036667,0.963333,0.33,0.677648,0.67,0.665887,0.916333,5.783,9.701,5.101233,8.751656,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',9,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1228,900,100,57,43,0,57,43,0,0.522222,0.164756,0.280717,91.530864,93.572298,332.192809,2394.258951,-2062.066141,3.321928,23.94259,-20.620661,81.457463,0.814575,2452.113974,0.2,2,0.011111,1,0.988889,89,0.8,8,0.666667,0.2,0.307692,0.900556,0.57,0.047778,0.952222,0.43,0.597222,0.57,0.55821,0.880444,5.62,8.984,4.992032,8.673656,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',9,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1229,900,100,67,33,0,67,33,0,0.633333,0.163156,0.27782,90.641975,92.606814,332.192809,247.117475,85.075335,3.321928,2.471175,0.850753,87.223835,0.872238,2625.699075,0.3,3,0.055556,5,0.944444,85,0.7,7,0.375,0.3,0.333333,0.741111,0.67,0.036667,0.963333,0.33,0.662877,0.67,0.657147,0.922278,5.985,9.214,5.179233,8.736056,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',9,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1229,900,100,52,48,0,52,48,0,0.466667,0.164978,0.28107,91.654321,93.690088,332.192809,256.944747,75.248062,3.321928,2.569447,0.752481,79.599129,0.795991,2396.172552,0.6,6,0.022222,2,0.977778,88,0.4,4,0.75,0.6,0.666667,0.96,0.52,0.053333,0.946667,0.48,0.528145,0.52,0.511121,0.875278,5.681,9.726,5.054432,8.751656,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',9,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1229,900,100,65,35,0,65,35,0,0.611111,0.163467,0.278353,90.814815,92.784394,332.192809,248.842615,83.350195,3.321928,2.488426,0.833502,85.704984,0.85705,2579.977099,0.7,7,0,0,1,90,0.3,3,1,0.7,0.823529,0.951667,0.65,0.038889,0.961111,0.35,0.660023,0.65,0.647999,0.9075,5.285,9.507,4.992032,8.845257,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',9,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1229,900,100,59,41,0,59,41,0,0.544444,0.163867,0.27912,91.037037,93.040104,332.192809,250.48837,81.704439,3.321928,2.504884,0.817044,84.005163,0.840052,2528.807374,0.6,6,0.055556,5,0.944444,85,0.4,4,0.545455,0.6,0.571429,0.892778,0.59,0.045556,0.954444,0.41,0.62656,0.59,0.575362,0.905889,5.062,9.131,4.914032,8.595655,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',9,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.123,900,100,57,43,0,57,43,0,0.522222,0.164578,0.280379,91.432099,93.459644,332.192809,255.324872,76.867938,3.321928,2.553249,0.768679,81.371228,0.813712,2449.518033,0.8,8,0.033333,3,0.966667,87,0.2,2,0.727273,0.8,0.761905,0.880556,0.57,0.047778,0.952222,0.43,0.587727,0.57,0.568413,0.876056,5.008,9.014,4.836031,8.564455,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',10,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.123,900,100,62,38,0,62,38,0,0.577778,0.163778,0.278938,90.987654,92.97934,332.192809,250.493168,81.699641,3.321928,2.504932,0.816996,84.206653,0.842067,2534.872851,0.7,7,0.022222,2,0.977778,88,0.3,3,0.777778,0.7,0.736842,0.916667,0.62,0.042222,0.957778,0.38,0.64298,0.62,0.625846,0.897944,5,8.999,4.836031,8.658056,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',10,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.123,900,100,66,34,0,66,34,0,0.622222,0.163244,0.277982,90.691358,92.660716,332.192809,246.936325,85.256484,3.321928,2.469363,0.852565,86.321474,0.863215,2598.535308,0.6,6,0.022222,2,0.977778,88,0.4,4,0.75,0.6,0.666667,0.893333,0.66,0.037778,0.962222,0.34,0.664693,0.66,0.657145,0.9085,5.105,8.937,4.882831,8.689256,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',10,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.123,900,100,61,39,0,61,39,0,0.566667,0.164489,0.280196,91.382716,93.398566,332.192809,1322.90178,-990.70897,3.321928,13.229018,-9.90709,81.357278,0.813573,2449.0981,0.4,4,0.055556,5,0.944444,85,0.6,6,0.444444,0.4,0.421053,0.858333,0.61,0.043333,0.956667,0.39,0.591974,0.61,0.590085,0.884222,5.235,9.399,4.929632,8.767256,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',10,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.123,900,100,55,45,0,55,45,0,0.5,0.164756,0.280689,91.530864,93.562916,332.192809,255.875289,76.317521,3.321928,2.558753,0.763175,80.193969,0.80194,2414.079029,0.5,5,0.033333,3,0.966667,87,0.5,5,0.625,0.5,0.555556,0.943889,0.55,0.05,0.95,0.45,0.558791,0.55,0.546646,0.879444,5.02,8.973,4.820431,8.580055,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',10,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1231,900,100,56,44,0,56,44,0,0.511111,0.1648,0.280785,91.555556,93.595165,332.192809,1327.143121,-994.950312,3.321928,13.271431,-9.949503,81.444672,0.814447,2451.728934,0.6,6,0.033333,3,0.966667,87,0.4,4,0.666667,0.6,0.631579,0.875,0.56,0.048889,0.951111,0.44,0.575615,0.56,0.557919,0.882278,5.589,8.825,4.898431,8.517655,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',10,6,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1231,900,100,58,42,0,58,42,0,0.533333,0.164222,0.279721,91.234568,93.240401,332.192809,252.395261,79.797549,3.321928,2.523953,0.797975,82.649287,0.826493,2487.991456,0.5,5,0.033333,3,0.966667,87,0.5,5,0.625,0.5,0.555556,0.788889,0.58,0.046667,0.953333,0.42,0.597992,0.58,0.579313,0.885778,5.014,9.629,4.836031,8.814057,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',10,7,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1231,900,100,65,35,0,65,35,0,0.611111,0.163067,0.277657,90.592593,92.552288,332.192809,246.890284,85.302525,3.321928,2.468903,0.853025,87.505092,0.875051,2634.165741,0.7,7,0.011111,1,0.988889,89,0.3,3,0.875,0.7,0.777778,0.971111,0.65,0.038889,0.961111,0.35,0.640577,0.65,0.634597,0.918111,5.924,9.689,5.023232,8.876457,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',10,8,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1231,900,100,52,48,0,52,48,0,0.466667,0.165067,0.281214,91.703704,93.738099,332.192809,257.133525,75.059285,3.321928,2.571335,0.750593,79.146757,0.791468,2382.554778,0.6,6,0.044444,4,0.955556,86,0.4,4,0.6,0.6,0.6,0.936111,0.52,0.053333,0.946667,0.48,0.537109,0.52,0.520918,0.866667,4.955,8.993,4.820431,8.564455,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',10,9,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1232,900,100,67,33,0,67,33,0,0.633333,0.163067,0.277646,90.592593,92.54873,332.192809,249.101782,83.091028,3.321928,2.491018,0.83091,88.275225,0.882752,2657.34905,0.6,6,0.033333,3,0.966667,87,0.4,4,0.666667,0.6,0.631579,0.937778,0.67,0.036667,0.963333,0.33,0.703386,0.67,0.672034,0.924667,4.994,8.874,4.789231,8.533255,10672375,10097409,1235809,?,?,?,?,?
'C:UsersBenDocumentsTU WienGTZAN_output_without_labelsGTZAN.rp.arff',10,10,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.NormalizedPolyKernel -C 250007 -E 2.0\"',-6585883636378691736,20110509.1232,900,100,59,41,0,59,41,0,0.544444,0.164444,0.280153,91.358025,93.384466,332.192809,254.07753,78.11528,3.321928,2.540775,0.781153,81.687282,0.816873,2459.032217,0.4,4,0.011111,1,0.988889,89,0.6,6,0.8,0.4,0.533333,0.813889,0.59,0.045556,0.954444,0.41,0.623768,0.59,0.589912,0.880111,4.958,8.91,4.804831,8.611255,10672375,10097409,1235809,?,?,?,?,?
